feature_file,task,pc1,pc2
001644_0001.npy,1,-13.427945,8.228478
001649_0000.npy,1,-13.979601,12.010083
001649_0001.npy,0,-13.34211,12.360018
001661_0000.npy,1,-12.744756,4.316388
001661_0001.npy,1,-17.008148,10.804452
001663_0000.npy,1,-15.707755,9.638813
001663_0001.npy,0,-17.300266,8.481897
001663_0002.npy,1,-15.9413595,8.4177065
001666_0000.npy,1,-9.998273,3.9577425
001666_0001.npy,0,-13.043502,3.2294447
001683_0000.npy,1,-14.656882,-7.199012
001683_0001.npy,1,-13.738875,-6.369029
001683_0002.npy,0,-12.628426,-7.742003
001689_0000.npy,1,-15.477569,-2.8866837
001689_0001.npy,1,-15.223479,-3.2176
001689_0002.npy,0,-15.463274,-5.8836436
001706_0000.npy,1,-16.325457,2.60273
001706_0001.npy,1,-15.713565,4.7729225
001883_0000.npy,1,-16.743734,7.8737264
001883_0001.npy,0,-16.684715,7.294552
001883_0002.npy,1,-18.037159,5.11207
001929_0000.npy,0,-8.325789,-0.71967095
001929_0001.npy,0,-11.6863165,-0.55317616
002012_0000.npy,1,-11.111311,11.855458
002012_0001.npy,0,-9.09534,9.537285
002012_0002.npy,1,-9.680656,8.41732
002097_0000.npy,1,-17.724388,4.2405005
002097_0001.npy,0,-16.188358,-2.823782
002097_0002.npy,1,-13.7347145,-1.8119501
002099_0000.npy,0,-13.50679,-7.569377
002099_0001.npy,1,-15.381248,-7.9669857
003264_0000.npy,0,-6.3659434,-17.248299
003264_0001.npy,1,-8.971622,-13.341076
003265_0000.npy,1,-7.989476,-10.94088
003265_0001.npy,1,-7.8403625,-13.351582
003265_0002.npy,1,-7.87234,-15.253089
003273_0000.npy,1,-14.629522,-13.988818
003273_0001.npy,0,-13.8756,-15.555555
003273_0002.npy,0,-12.481556,-17.788183
003274_0000.npy,1,-13.012344,-9.843185
003274_0001.npy,1,-13.936027,-7.9005637
003274_0002.npy,1,-14.681166,-3.245924
003533_0000.npy,1,-15.506717,4.591231
003533_0001.npy,1,-15.08627,5.6593933
003533_0002.npy,1,-13.2474375,-6.0493493
003535_0000.npy,1,-7.725189,-5.380742
003535_0001.npy,1,-15.797197,-5.6581883
003573_0000.npy,1,-11.7999935,13.74637
003573_0001.npy,0,-14.761547,11.118294
003573_0002.npy,0,-12.524267,13.506491
003624_0000.npy,1,-20.086184,3.3417828
003624_0001.npy,1,-13.096661,7.5482397
003624_0002.npy,1,-17.307293,5.844086
003707_0000.npy,1,-12.466385,-13.475057
003707_0001.npy,0,-14.861676,-8.1387415
003707_0002.npy,0,-17.555384,-3.0733204
003724_0000.npy,0,-15.286227,4.3086734
003724_0001.npy,0,-12.41342,6.486622
003724_0002.npy,1,-13.9868355,5.196096
003776_0000.npy,0,-13.822183,9.160299
003776_0001.npy,1,-11.714823,3.730552
003776_0002.npy,1,-7.844681,4.1906357
003777_0000.npy,1,-9.891507,6.667391
003777_0001.npy,1,-10.127345,3.2696395
003778_0000.npy,1,-13.34264,6.8021398
003778_0001.npy,1,-16.702414,8.962482
003880_0000.npy,1,-14.546332,-1.0708936
003880_0001.npy,1,-14.43443,-5.9634657
003910_0000.npy,1,-16.147947,-16.518608
003910_0001.npy,1,-15.258727,-16.954872
004013_0000.npy,0,-5.439654,-15.264604
004013_0001.npy,1,-7.306006,-17.112404
004066_0000.npy,0,-10.582362,-18.004328
004066_0001.npy,0,-10.643337,-18.623035
004072_0000.npy,1,-16.610172,4.7039747
004072_0001.npy,0,-8.316867,6.990286
004072_0002.npy,1,-7.97099,7.4407277
004074_0000.npy,0,-11.545568,6.737937
004074_0001.npy,1,-14.016948,7.5511026
004078_0000.npy,1,-17.731756,8.044792
004078_0001.npy,1,-14.967576,7.35172
004079_0000.npy,0,-18.000113,8.461308
004079_0001.npy,1,-19.763739,7.604544
004080_0000.npy,0,-14.445481,3.4696467
004080_0001.npy,0,-15.601791,2.7650423
004080_0002.npy,1,-14.453224,8.822758
004092_0000.npy,0,-16.70351,10.900163
004092_0001.npy,0,-14.442019,10.161761
004092_0002.npy,1,-15.548424,9.684321
004096_0000.npy,1,-15.017083,3.4270988
004096_0001.npy,0,-15.943717,3.693813
004098_0000.npy,0,-11.661878,8.172267
004098_0001.npy,1,-16.461151,7.7943616
004101_0000.npy,1,-15.089072,7.682527
004101_0001.npy,1,-16.598333,3.7543097
004234_0000.npy,1,-11.993171,-7.654617
004234_0001.npy,1,-14.659833,-6.01384
004239_0000.npy,1,-15.774445,0.79350954
004239_0001.npy,1,-14.519039,-3.856551
004450_0000.npy,1,-8.513674,-20.16665
004450_0001.npy,0,-7.7706437,-19.922934
004508_0000.npy,1,-7.6980295,-15.029914
004508_0001.npy,0,-10.187424,-14.810623
004508_0002.npy,0,-9.750104,-13.963696
004510_0000.npy,1,-3.653578,-18.300184
004510_0001.npy,0,-5.0478683,-8.779393
004688_0000.npy,1,-12.754856,10.705995
004688_0001.npy,1,-14.910951,11.772593
004688_0002.npy,1,-13.252775,9.503607
004777_0000.npy,1,-12.478875,9.569863
004777_0001.npy,1,-10.65511,5.9420094
004779_0000.npy,1,-13.10183,1.2354218
004779_0001.npy,0,-12.084108,2.7694325
004779_0002.npy,0,-13.774256,4.4772882
006360_0000.npy,1,-15.816329,-4.8297567
006360_0001.npy,1,-15.957811,-4.2521763
006366_0000.npy,1,-13.4663,5.7841735
006366_0001.npy,0,-12.786322,5.1133037
006366_0002.npy,0,-12.534691,4.6731224
006394_0000.npy,0,-15.620765,4.412783
006394_0001.npy,1,-18.155285,3.7438843
006394_0002.npy,1,-16.732042,3.5725665
006406_0000.npy,1,-8.262848,-18.3169
006406_0001.npy,0,-11.747169,-16.384949
006406_0002.npy,0,-10.533845,-17.442175
006439_0000.npy,1,-10.88617,5.670719
006439_0001.npy,0,-9.59596,7.1723523
006439_0002.npy,0,-9.303237,7.4098053
006448_0000.npy,1,-8.028811,3.4205735
006448_0001.npy,1,-7.1522098,3.9329534
006448_0002.npy,0,-7.497998,2.870776
006459_0000.npy,1,-14.841511,4.549693
006459_0001.npy,0,-12.520291,0.14623696
006459_0002.npy,0,-14.594635,2.3331223
006461_0000.npy,1,-13.26321,-9.973647
006461_0001.npy,0,-17.799171,-6.671415
006463_0000.npy,1,-11.097078,-4.282928
006463_0001.npy,1,-16.326656,-3.9141543
006463_0002.npy,0,-18.116344,-3.741211
006517_0000.npy,0,-7.2077656,-4.9519424
006517_0001.npy,1,-10.746169,-4.6042643
006519_0000.npy,1,-14.218983,-12.16694
006519_0001.npy,1,-6.968611,-13.48869
006782_0000.npy,0,-12.615619,-14.432439
006782_0001.npy,1,-12.261428,-17.058125
006782_0002.npy,1,-13.004602,-19.88942
006803_0000.npy,0,-18.032986,-0.4915514
006803_0001.npy,1,-12.179572,-5.946991
006855_0000.npy,1,-5.2239156,-16.02448
006855_0001.npy,1,-8.193951,-15.644271
006857_0000.npy,0,-9.565127,-16.486536
006857_0001.npy,1,-11.221597,-11.620129
007377_0000.npy,1,-9.940342,5.766292
007377_0001.npy,1,-10.760108,7.1517396
007483_0000.npy,1,-13.33529,6.2601027
007483_0001.npy,1,-10.007802,5.6201506
007483_0002.npy,1,-11.534864,7.3576603
007489_0000.npy,1,-10.926383,-1.5264664
007489_0001.npy,0,-14.070371,-2.6544511
007490_0000.npy,1,-10.097245,5.6829305
007490_0001.npy,1,-11.622809,1.3120863
007526_0000.npy,1,-10.389622,-0.23321097
007526_0001.npy,1,-12.090331,-3.570754
007528_0000.npy,0,-14.813539,7.163645
007528_0001.npy,0,-13.656934,8.365411
007528_0002.npy,0,-10.303182,7.1580234
007548_0000.npy,1,-7.033836,7.8092465
007548_0001.npy,0,-8.634251,5.401544
007554_0000.npy,0,-1.8428661,1.3388008
007554_0001.npy,1,-5.0618615,4.098973
007554_0002.npy,0,-6.884137,2.575308
007712_0000.npy,0,-6.3586826,-19.64647
007712_0001.npy,1,-5.6472917,-15.833563
007712_0002.npy,1,-7.05307,-21.521236
008256_0000.npy,1,-7.884841,-12.271183
008256_0001.npy,1,-8.285637,-0.2867214
008256_0002.npy,1,-7.239819,-11.595912
008363_0000.npy,0,-6.372076,4.3893666
008363_0001.npy,0,-7.5168214,3.8966374
008363_0002.npy,1,-10.386636,5.3563724
009505_0000.npy,0,-7.130561,8.236343
009505_0001.npy,0,-8.314259,7.718225
009557_0000.npy,1,-16.032347,-0.7475392
009557_0001.npy,1,-16.505434,3.301309
009559_0000.npy,1,-18.20215,5.2426248
009559_0001.npy,0,-17.070505,4.944359
009888_0000.npy,0,-15.2868595,-13.179636
009888_0001.npy,1,-15.069204,-10.6495285
010374_0000.npy,1,-6.4451337,5.683448
010374_0001.npy,1,-8.859436,5.845214
010382_0000.npy,1,-10.239513,-6.960697
010382_0001.npy,0,-7.424755,-3.3318708
010383_0000.npy,1,-16.317,-4.1958303
010383_0001.npy,1,-17.754574,1.3041776
010387_0000.npy,0,-7.5293884,-11.043886
010387_0001.npy,1,-6.826939,-9.696485
010387_0002.npy,1,-7.622748,-7.6984916
010389_0000.npy,0,-7.7060723,-2.9880366
010389_0001.npy,1,-8.636462,-1.9255606
010389_0002.npy,0,-9.214288,-0.67847645
010443_0000.npy,1,-16.188745,-5.191852
010443_0001.npy,0,-19.450747,-0.14124008
010443_0002.npy,1,-16.840721,-1.056905
bed_0000.npy,0,13.00795,-0.122637615
bed_0001.npy,0,12.193659,3.926578
bed_0002.npy,0,13.924881,-0.70780635
bed_0003.npy,1,11.439207,-1.0086037
bed_0004.npy,0,7.8178315,-2.0386705
bed_0005.npy,0,13.729713,-0.19124818
bed_0006.npy,0,9.563019,-3.1114085
bed_0007.npy,1,12.056769,-0.08809946
bed_0008.npy,0,13.924961,0.31885716
bed_0009.npy,1,12.713749,2.8457406
bed_0010.npy,0,10.211427,0.52978265
bed_0011.npy,1,11.815289,-0.40921235
bed_0012.npy,0,13.99328,-0.88853854
bed_0013.npy,1,12.401626,2.7434044
bed_0014.npy,0,11.376541,2.8871725
bed_0015.npy,1,13.654553,-0.39197534
bed_0016.npy,0,14.2719755,1.0912021
bed_0017.npy,1,12.516558,-0.44146243
bed_0018.npy,1,12.170705,0.31065157
bed_0019.npy,1,9.641404,-1.189329
bed_0020.npy,0,11.715604,-3.1300783
bed_0021.npy,0,11.821369,1.6631087
bed_0022.npy,1,12.567285,-0.1502694
bed_0023.npy,1,14.436727,-0.11302302
bed_0024.npy,1,11.914501,1.5799252
bed_0025.npy,0,10.676528,3.0299544
bed_0026.npy,0,13.145369,0.92841303
bed_0027.npy,1,13.237419,0.96009946
bed_0028.npy,0,13.020897,2.6550016
bed_0029.npy,1,12.66,0.56548816
bed_0030.npy,0,13.782422,0.88592786
bed_0031.npy,0,13.617259,0.5549931
bed_0032.npy,0,12.353911,3.2968688
bed_0033.npy,1,12.198202,3.1820047
bed_0034.npy,1,11.977741,-0.012225209
bed_0035.npy,0,11.886495,0.88003916
bed_0036.npy,1,12.892389,-0.13836566
bed_0037.npy,1,12.435917,-0.3276843
bed_0038.npy,0,13.16313,-3.8306682
bed_0039.npy,0,11.828892,-2.891164
bed_0040.npy,1,13.094579,0.40869173
bed_0041.npy,0,12.158115,0.25154597
bed_0042.npy,1,11.556146,0.93745697
bed_0043.npy,1,13.315454,0.294296
bed_0044.npy,1,13.667909,-0.48149356
bed_0045.npy,1,13.711461,-0.48294443
bed_0046.npy,1,13.168178,2.045712
bed_0047.npy,0,9.199063,-0.6917057
bed_0048.npy,0,13.262817,2.3228338
bed_0049.npy,1,13.233147,-2.8424072
bed_0050.npy,0,11.514718,0.08291284
bed_0051.npy,1,12.546086,1.7512546
bed_0052.npy,0,12.2482815,1.4785916
bed_0053.npy,1,13.061083,-3.9740155
bed_0054.npy,1,12.991237,-1.2038195
bed_0055.npy,0,12.625848,2.772587
bed_0056.npy,1,9.976308,-1.522035
bed_0057.npy,0,11.974888,-2.6715083
bed_0058.npy,0,10.562793,-1.2753193
bed_0059.npy,1,12.336202,0.069317974
bed_0060.npy,1,10.129954,0.60798377
bed_0061.npy,1,12.183799,-2.3144562
bed_0062.npy,1,12.014798,0.4186359
bed_0063.npy,1,12.072116,2.6432683
bed_0064.npy,1,13.254036,-1.5975764
bed_0065.npy,0,10.2055435,2.4750726
bed_0066.npy,0,12.0267725,-0.45701125
bed_0067.npy,1,11.028897,2.3137615
bed_0068.npy,1,11.363572,-0.79206526
bed_0069.npy,1,13.462713,-0.56002766
bed_0070.npy,0,11.600364,2.1606648
bed_0071.npy,1,10.971435,0.3249151
bed_0072.npy,1,13.1918545,0.45749483
bed_0073.npy,0,14.059117,2.2581923
bed_0074.npy,0,12.933053,-2.6079185
bed_0075.npy,1,13.252618,0.06644372
bed_0076.npy,0,14.227239,1.1587731
bed_0077.npy,0,10.364153,-0.315314
bed_0078.npy,1,13.814477,2.442136
bed_0079.npy,0,12.389346,-0.24347411
bed_0080.npy,0,12.154013,-0.30878523
bed_0081.npy,1,9.253401,0.31823382
bed_0082.npy,1,13.03089,1.2862972
bed_0083.npy,0,12.911264,1.727466
bed_0084.npy,0,11.780592,-0.50020313
bed_0085.npy,0,12.157991,-0.9754808
bed_0086.npy,0,13.078009,1.4338614
bed_0087.npy,0,13.034989,0.5888889
bed_0088.npy,1,11.209701,-0.09556848
bed_0089.npy,1,11.578698,0.49491018
bed_0090.npy,0,12.047619,-1.9353105
bed_0091.npy,0,13.91141,0.6907031
bed_0092.npy,1,13.174755,0.58290887
bed_0093.npy,1,13.795708,1.0131631
bed_0094.npy,1,10.897939,-0.52614516
bed_0095.npy,1,10.025282,4.2531543
bed_0096.npy,1,9.510107,2.1409347
bed_0097.npy,1,9.505388,-1.7126536
bed_0098.npy,0,11.3494,0.26649475
bed_0099.npy,1,12.503089,-0.3999895
bed_0100.npy,1,12.851128,1.4001377
bed_0101.npy,1,11.809878,0.8087904
bed_0102.npy,1,10.560886,1.1316583
bed_0103.npy,1,10.54768,1.0014886
bed_0104.npy,1,13.338579,0.8773984
bed_0105.npy,1,12.213448,-3.1723726
bed_0106.npy,1,10.673014,3.8537138
bed_0107.npy,1,13.905658,0.49456617
bed_0108.npy,1,12.255892,1.909939
bed_0109.npy,1,13.812858,3.1213791
bed_0110.npy,1,12.598488,0.098590486
bed_0111.npy,0,13.260915,0.23774046
bed_0112.npy,0,12.019615,1.5667281
bed_0113.npy,0,13.229499,0.04542778
bed_0114.npy,1,11.442327,1.2530596
bed_0115.npy,1,12.604892,0.5880673
bed_0116.npy,1,14.168295,-1.7923814
bed_0117.npy,1,12.375679,0.38832322
bed_0118.npy,1,12.371032,0.011245996
bed_0119.npy,0,13.204207,-0.565049
bed_0120.npy,1,13.733232,-1.5925927
bed_0121.npy,1,12.474479,0.931607
bed_0122.npy,1,13.116756,-0.7720305
bed_0123.npy,0,9.67682,0.70816183
bed_0124.npy,0,12.789631,0.06515805
bed_0125.npy,1,10.260801,1.8858973
bed_0126.npy,0,13.322814,0.8283418
bed_0127.npy,1,11.407891,0.3440279
bed_0128.npy,1,10.939037,1.1189499
bed_0129.npy,1,11.062252,-0.0059156953
bed_0130.npy,0,12.88497,-0.74133426
bed_0131.npy,1,11.410722,1.2881906
bed_0132.npy,1,10.520963,3.4780238
bed_0133.npy,1,10.668806,0.84944665
bed_0134.npy,0,12.2161,0.5954604
bed_0135.npy,1,10.284295,1.3451065
bed_0136.npy,1,12.572406,-0.57079756
bed_0137.npy,1,12.881669,-3.1920261
bed_0138.npy,0,11.299481,-0.7039201
bed_0139.npy,1,14.48261,1.1673917
bed_0140.npy,1,11.958191,1.0566908
bed_0141.npy,1,13.420859,0.11708508
bed_0142.npy,0,13.563907,1.3420846
bed_0143.npy,0,12.173479,0.8690627
bed_0144.npy,1,11.266128,2.3757417
bed_0145.npy,1,12.858271,-0.4426923
bed_0146.npy,1,11.401148,0.5660844
bed_0147.npy,1,11.60387,-1.0571777
bed_0148.npy,0,12.671881,1.5800126
bed_0149.npy,0,9.700756,3.0350518
bed_0150.npy,1,14.740209,0.34065568
bed_0151.npy,1,12.494988,3.8751955
bed_0152.npy,1,12.864835,2.16017
bed_0153.npy,0,10.94298,2.5100846
bed_0154.npy,1,14.909994,-1.0217767
bed_0155.npy,1,13.122364,1.5978105
bed_0156.npy,0,11.090596,3.4224088
bed_0157.npy,1,13.109495,1.0568998
bed_0158.npy,0,14.36743,0.011764351
bed_0159.npy,0,14.493531,0.730618
bed_0160.npy,1,10.206966,1.4527818
bed_0161.npy,0,13.018769,1.8157685
bed_0162.npy,1,7.99208,0.9692553
bed_0163.npy,0,11.114707,-0.77393925
bed_0164.npy,0,14.221381,-0.6787081
bed_0165.npy,1,10.677736,3.654988
bed_0166.npy,1,12.638926,-1.3508337
bed_0167.npy,1,12.513816,-0.83107233
bed_0168.npy,1,11.339617,-0.0919472
bed_0169.npy,0,13.518449,1.8174957
bed_0170.npy,1,12.67869,2.3360062
bird_0000.npy,0,11.609247,-0.06333209
bird_0001.npy,1,12.998595,0.18940458
bird_0002.npy,0,10.569316,0.4979475
bird_0003.npy,1,8.998227,-3.4899178
bird_0004.npy,0,10.692177,2.5303526
bird_0005.npy,1,11.7949705,2.8075705
bird_0006.npy,0,11.027827,1.155489
bird_0007.npy,1,13.222174,-0.6927953
bird_0008.npy,1,12.553678,0.53542274
bird_0009.npy,1,13.036481,-2.7120936
bird_0010.npy,0,13.713924,-2.7059765
bird_0011.npy,1,13.009812,1.3785907
bird_0012.npy,1,10.90101,3.667382
bird_0013.npy,1,10.615708,1.7115058
bird_0014.npy,1,8.519935,0.8881126
bird_0015.npy,1,11.672091,0.08224454
bird_0016.npy,0,11.684392,-1.5404204
bird_0017.npy,1,13.498305,-0.94717056
bird_0018.npy,0,13.79296,-1.5032628
bird_0019.npy,1,11.18904,-1.7628288
bird_0020.npy,1,10.205089,2.0173845
bird_0021.npy,1,10.025596,-2.1546812
bird_0022.npy,0,10.951116,1.1069473
bird_0023.npy,1,13.087093,-0.20087251
bird_0024.npy,0,14.384487,-1.6441358
bird_0025.npy,1,9.007106,3.4970188
bird_0026.npy,0,12.766069,-0.70619947
bird_0027.npy,1,12.339768,-0.39372376
bird_0028.npy,0,12.417449,0.12561154
bird_0029.npy,0,12.130685,-0.49190372
bird_0030.npy,1,11.290746,2.4371536
bird_0031.npy,1,12.051643,0.6236387
bird_0032.npy,0,13.134363,-2.4996958
bird_0033.npy,1,13.82886,-0.97211015
bird_0034.npy,0,11.92565,-0.99058896
bird_0035.npy,1,13.286081,-1.3342214
bird_0036.npy,0,13.101578,-0.38797987
bird_0037.npy,0,13.959665,0.9590486
bird_0038.npy,1,12.263516,0.90701985
bird_0039.npy,0,12.593614,-1.8223441
bird_0040.npy,1,13.1380825,2.6541963
bird_0041.npy,0,10.151032,2.584315
bird_0042.npy,1,12.447372,1.2499515
bird_0043.npy,0,9.971146,0.8988293
bird_0044.npy,1,14.277932,0.5769597
bird_0045.npy,0,11.987774,-0.47769818
bird_0046.npy,0,10.67069,-1.0650785
bird_0047.npy,1,11.95625,-1.0608958
bird_0048.npy,1,13.570857,0.62171066
bird_0049.npy,0,12.501664,-2.2192175
bird_0050.npy,0,14.498206,-1.5013835
bird_0051.npy,0,11.96687,-1.709895
bird_0052.npy,0,11.111477,2.7786977
bird_0053.npy,0,10.92508,3.4658759
bird_0054.npy,0,11.23597,1.408938
bird_0055.npy,1,12.594817,-0.03865873
bird_0056.npy,1,11.818095,2.5274942
bird_0057.npy,1,12.926809,-0.8877219
bird_0058.npy,1,13.240795,0.7797068
bird_0059.npy,0,11.004747,-1.1550121
bird_0060.npy,0,11.843007,2.2939434
bird_0061.npy,0,11.37072,-0.5882011
bird_0062.npy,0,11.242084,1.3841872
bird_0063.npy,0,14.452487,-0.19268996
bird_0064.npy,0,12.947563,-2.6513417
bird_0065.npy,0,11.038108,-0.35752723
bird_0066.npy,1,13.402452,1.1924293
bird_0067.npy,1,12.348354,0.10843624
bird_0068.npy,0,12.860825,-0.009007858
bird_0069.npy,1,13.308879,0.32664818
bird_0070.npy,0,13.571648,1.2738212
bird_0071.npy,0,11.7793455,0.51451516
bird_0072.npy,1,11.252846,-0.3596639
bird_0073.npy,1,12.887556,-1.6891863
bird_0074.npy,0,10.74903,1.6588492
bird_0075.npy,1,13.297548,-0.7494195
bird_0076.npy,0,10.616082,-1.1319515
bird_0077.npy,1,11.434566,1.0672407
bird_0078.npy,0,5.6459804,1.1125131
