feature_file,task,pc1,pc2
033069_0001.npy,1,-12.468398,-4.0719028
036099_0001.npy,0,-7.0571446,-2.8635006
036302_0001.npy,1,-4.9505787,-0.69467586
036616_0001.npy,1,-10.034627,9.717927
038352_0000.npy,1,-11.5788765,2.9595828
038361_0000.npy,0,-10.02245,7.2580686
038781_0001.npy,1,-19.438704,0.9195184
040147_0000.npy,1,-3.038193,4.3652086
040244_0001.npy,0,-16.721384,-4.964692
042138_0001.npy,1,0.5245625,-0.24599281
043521_0001.npy,1,-15.121824,0.71889323
043596_0000.npy,0,-16.310513,-1.3647999
044798_0000.npy,1,-17.607368,-6.4025116
044798_0001.npy,1,-16.534883,-8.988869
044809_0000.npy,0,-8.383514,8.657626
044809_0002.npy,1,-13.493193,6.400771
045055_0000.npy,1,-19.89952,-2.6362174
045149_0000.npy,1,-13.03797,-0.0071289274
045335_0001.npy,0,-16.250626,-7.5007505
045474_0001.npy,1,-15.838961,4.804291
048865_0002.npy,0,-13.371849,-9.803848
049030_0002.npy,0,-11.886645,13.165642
050323_0001.npy,1,4.2280197,15.588091
050753_0001.npy,0,-16.521921,-21.250755
051292_0001.npy,1,-9.646141,-1.9689473
052634_0001.npy,1,-17.097727,0.78349346
052639_0001.npy,0,-4.440018,3.0551813
052861_0001.npy,1,-9.16951,-0.89524794
054019_0001.npy,0,-10.173309,-7.2165895
054365_0000.npy,1,-10.565511,-10.270856
054470_0002.npy,0,-14.443705,-0.6336648
054580_0001.npy,1,-11.778929,0.4488851
054719_0001.npy,1,-10.381969,-12.822248
054753_0001.npy,1,-13.378112,-3.9726791
056650_0001.npy,1,-18.267076,1.4309896
057662_0001.npy,1,-15.220889,-0.50676745
059451_0000.npy,0,-17.83796,-9.62093
059671_0001.npy,0,-7.160118,0.08911785
060145_0000.npy,1,-12.515211,0.4023525
061007_0001.npy,1,-2.6617038,20.054068
062183_0002.npy,1,-6.529085,-4.4612465
064248_0001.npy,1,-7.9511037,0.8295877
064515_0001.npy,1,-9.0918,-7.7398067
065752_0001.npy,1,-5.0119023,-11.231997
066076_0002.npy,1,-18.575666,-1.4136579
066757_0001.npy,1,-16.940592,11.417124
067237_0001.npy,1,-19.279192,-7.3469367
067766_0001.npy,0,-10.822804,10.067717
068854_0001.npy,0,-17.958168,7.9297686
069196_0001.npy,1,-1.529667,-0.88057184
069207_0000.npy,1,-15.921018,8.822483
069746_0000.npy,1,0.9617682,-12.320054
069746_0001.npy,1,0.29823726,-10.283157
069788_0001.npy,0,-5.853518,8.703507
069798_0001.npy,0,-14.795031,3.3474064
069822_0000.npy,0,-15.367348,1.4377891
070657_0000.npy,0,-13.442137,-9.041448
071247_0002.npy,1,-13.509476,-9.356345
071506_0000.npy,0,-16.878685,1.6752748
071515_0001.npy,1,-1.4648206,-7.9007473
071694_0001.npy,1,-6.7266645,-0.54569787
072570_0001.npy,1,-11.540617,13.500551
073368_0000.npy,1,-17.370491,-3.969969
073465_0001.npy,1,-17.473839,-1.307618
073465_0002.npy,1,-19.216562,-2.6284091
080519_0000.npy,1,-19.668299,-6.622862
081938_0000.npy,1,-12.123155,10.263658
082507_0002.npy,1,-15.32197,2.3879182
083960_0001.npy,1,-11.435249,-23.32504
085311_0002.npy,0,-15.492616,-2.3926842
085492_0001.npy,1,-14.363073,0.12853943
085600_0001.npy,0,-10.064772,8.805069
085787_0000.npy,0,-18.53089,-1.187742
085963_0001.npy,1,-4.5771384,8.769427
086576_0001.npy,0,-10.179894,3.2016575
086678_0001.npy,1,-11.533536,-6.084115
087194_0000.npy,0,-15.411467,0.62597364
088873_0001.npy,1,-13.249965,10.978771
089179_0001.npy,1,-19.329662,-6.2719946
089376_0000.npy,1,-11.85231,7.4406624
091178_0001.npy,0,-10.562519,6.129929
091958_0002.npy,1,-12.184785,5.95682
092292_0000.npy,0,-9.318696,5.494829
092889_0000.npy,0,-7.951175,5.329592
093076_0001.npy,1,0.19073753,3.0761862
094419_0002.npy,0,-18.52254,-6.233274
096657_0000.npy,0,-12.508222,-8.60536
097373_0000.npy,1,-1.0103012,13.249981
097570_0001.npy,1,-9.063457,0.916552
097847_0002.npy,0,1.3232229,0.07933159
098236_0000.npy,0,-13.266732,-7.2089562
098582_0001.npy,1,-12.713303,-6.5783215
103520_0000.npy,1,-15.0234995,0.91733557
105022_0000.npy,1,-2.4211297,-0.06815522
106463_0000.npy,1,-12.931529,-17.37222
106463_0001.npy,1,-14.37518,-13.940199
106569_0002.npy,1,-15.281094,6.7109585
107951_0001.npy,1,-15.428249,-10.103202
108524_0002.npy,1,-15.746237,-8.143612
108808_0001.npy,0,-12.628566,-8.006772
109356_0002.npy,1,-20.596193,-11.077597
109480_0002.npy,0,-1.4823061,12.911663
109548_0000.npy,0,-11.688562,5.7155733
110108_0002.npy,1,-2.9782999,-1.3688351
110629_0001.npy,0,-4.4532146,19.063475
110630_0001.npy,1,-3.682245,17.712902
110927_0000.npy,1,-14.12073,20.466423
111376_0001.npy,1,-16.886122,-3.4787364
111395_0002.npy,1,-11.169732,-5.991018
111933_0000.npy,1,-16.622429,-4.321315
112487_0000.npy,1,-3.1608367,-1.5924782
113164_0002.npy,0,-16.24263,-8.461528
113261_0000.npy,0,-8.436291,-11.676947
113266_0001.npy,1,-7.6058445,-12.317869
113530_0002.npy,1,-16.509588,2.99572
113696_0001.npy,1,-13.498172,4.812746
114048_0001.npy,0,-11.2740755,0.05201829
114393_0000.npy,0,-2.969463,2.2015579
115289_0002.npy,0,-12.827563,3.2445884
115292_0000.npy,1,-9.972682,6.958026
115699_0002.npy,1,-12.730078,-6.0969124
115771_0000.npy,1,-6.9044185,24.994957
116177_0001.npy,0,-11.998281,15.523887
116514_0002.npy,0,-11.720569,6.5908213
116759_0001.npy,1,-18.938763,2.8421526
117628_0002.npy,0,-11.58847,-5.1489573
117632_0000.npy,0,-11.2820215,-5.4003363
118921_0002.npy,1,-12.015215,12.4017315
119584_0001.npy,1,-9.9524355,7.879171
119993_0002.npy,0,-9.601646,-2.1385174
120299_0001.npy,1,-10.048476,15.78015
120331_0000.npy,0,-12.536097,11.745468
120331_0001.npy,0,-10.0870695,13.684197
120469_0002.npy,1,-4.512592,-1.0867081
120514_0002.npy,0,-18.972786,-0.51404756
120769_0000.npy,1,-16.774492,12.182381
121314_0001.npy,1,-13.713959,-16.630978
121317_0002.npy,0,-9.047476,-12.805054
122201_0000.npy,0,-4.2197623,-0.10194597
122355_0001.npy,1,-12.870739,5.3400717
122355_0002.npy,1,-15.88239,3.129635
122397_0002.npy,1,-17.24678,-5.8914785
122650_0000.npy,0,-17.547096,-7.268224
122650_0001.npy,1,-20.867115,-5.774119
123147_0001.npy,1,-2.6291916,0.06527967
123502_0002.npy,0,-9.096832,22.394842
123523_0000.npy,1,-14.322269,15.585823
123764_0002.npy,1,-9.365748,15.853246
123866_0000.npy,1,-17.767616,-11.934146
124177_0000.npy,0,-10.796216,17.918722
125004_0000.npy,1,-19.059263,-7.473172
125159_0000.npy,1,-6.794033,-4.6077967
125287_0000.npy,1,-11.238969,-10.029574
125298_0000.npy,1,-6.6813364,4.1417675
126398_0000.npy,1,-10.529812,3.914038
126425_0001.npy,1,-18.745255,-6.930482
126587_0000.npy,1,-15.9478655,8.469491
127207_0001.npy,0,-5.200305,18.223835
127296_0001.npy,1,-15.160934,2.9798133
127497_0000.npy,1,-7.7174997,19.554857
127915_0000.npy,1,-20.280535,-8.177805
128879_0001.npy,1,-16.900335,3.3510692
128885_0001.npy,0,-8.095613,14.1728115
129927_0000.npy,0,-13.272091,6.914732
131795_0001.npy,0,-11.017597,-3.4820101
131925_0000.npy,1,-14.623188,7.1026325
131978_0001.npy,0,-19.468285,-9.1420555
131986_0000.npy,0,-9.926056,19.554598
132045_0002.npy,1,-12.700751,16.365656
132436_0001.npy,0,-5.718426,-12.932928
132561_0002.npy,0,-3.0244167,6.1055455
132961_0001.npy,1,-2.0280433,-3.5843983
133479_0000.npy,1,-17.091148,-4.8059225
133560_0001.npy,1,0.6989454,8.320321
134952_0000.npy,1,-11.804056,5.848749
134956_0001.npy,1,-18.176363,-1.2935731
135337_0000.npy,0,-5.6636877,1.1937156
135338_0002.npy,0,-6.239766,-6.0691996
135373_0000.npy,1,-12.65693,-13.203671
136275_0000.npy,0,-20.02262,-7.0248857
137632_0002.npy,0,-18.29881,2.7029765
139536_0001.npy,1,-7.405647,11.225057
139775_0002.npy,1,-15.248866,6.525717
139934_0000.npy,1,-16.588028,-8.374998
140788_0000.npy,0,-6.8401103,9.522138
141303_0000.npy,0,-8.447525,1.1091434
141591_0001.npy,1,-8.663442,2.0711482
142381_0000.npy,1,-13.469174,-4.0614367
143221_0001.npy,1,-17.239325,-7.0372343
144173_0001.npy,1,-8.847222,-11.342636
144810_0000.npy,0,-7.5146065,13.683905
144935_0001.npy,1,-7.14398,-8.157288
144940_0001.npy,1,-16.9206,-6.4602113
145241_0001.npy,0,-14.533434,3.295538
145609_0002.npy,1,-17.836908,-12.947206
145702_0001.npy,1,-11.175165,-4.0629334
146017_0001.npy,0,-14.510632,-7.455304
146726_0001.npy,1,-8.835086,-5.495603
147269_0000.npy,0,-2.8902225,-7.374323
148510_0001.npy,1,-17.038898,-6.481162
148611_0000.npy,0,-11.425084,4.633003
152103_0000.npy,1,-11.571695,7.6193852
bed_0012.npy,0,10.585242,1.4617791
bed_0017.npy,0,11.888982,0.15082406
bed_0069.npy,0,9.946845,0.6161684
bed_0071.npy,1,10.314968,1.0608727
bed_0092.npy,0,12.178193,2.5607603
bed_0142.npy,0,10.468995,-1.6076814
bed_0151.npy,0,8.299522,-3.486538
bird_0011.npy,1,10.016542,1.0870246
bird_0025.npy,0,7.285313,-4.4450917
bird_0031.npy,1,9.313747,1.2854311
bird_0071.npy,0,10.042656,-0.91371214
bird_0089.npy,1,10.634645,-2.310565
bird_0115.npy,0,9.912184,1.5332916
bird_0169.npy,1,10.28852,0.7430496
cat_0006.npy,0,11.073231,-2.9127688
cat_0019.npy,1,11.458634,-1.5116847
cat_0020.npy,0,13.114385,-0.15781377
cat_0050.npy,1,12.42652,-0.014253951
cat_0100.npy,1,11.30595,-0.83858335
cat_0108.npy,1,10.255237,-0.73664844
cat_0116.npy,0,11.341271,0.04894419
cat_0125.npy,0,10.587532,-2.1976352
cat_0144.npy,1,11.54233,-1.7904588
cat_0152.npy,1,11.912541,-1.9327036
dog_0039.npy,1,10.319239,2.270356
dog_0082.npy,0,11.682708,-1.1207018
dog_0116.npy,0,11.530415,0.11102921
dog_0128.npy,1,10.4746275,-0.809396
dog_0145.npy,0,10.21509,1.1787423
dog_0149.npy,1,12.922136,-0.81620497
dog_0169.npy,0,11.819011,2.3170934
down_0034.npy,0,9.032999,0.53655905
down_0080.npy,0,9.188816,2.808597
down_0093.npy,1,11.642966,1.0319597
down_0096.npy,1,11.53318,-0.0032813167
down_0118.npy,0,9.890132,3.1486797
down_0129.npy,1,9.616818,0.63610774
down_0135.npy,1,10.216522,0.38438782
down_0214.npy,0,8.671805,0.9564431
eight_0034.npy,0,12.628007,-1.2588369
eight_0094.npy,1,11.078868,-4.410138
eight_0116.npy,0,10.484314,-3.6788907
eight_0123.npy,1,12.714573,0.9559083
eight_0159.npy,1,11.081662,-2.2892685
eight_0164.npy,1,10.729107,0.2776764
eight_0168.npy,1,11.572331,-2.0559778
eight_0216.npy,1,12.592628,1.0379007
five_0019.npy,0,9.719101,-3.308216
five_0033.npy,0,10.702758,-1.2027876
five_0039.npy,1,11.257784,-0.05559709
five_0074.npy,0,11.82286,-0.5029976
five_0094.npy,1,12.594957,0.94962996
five_0102.npy,0,11.172228,-1.2298061
five_0153.npy,1,11.761946,0.31040427
five_0202.npy,1,10.82906,1.8651898
five_0208.npy,0,10.251869,-0.14676404
five_0214.npy,1,12.550917,0.11904012
four_0002.npy,0,12.298674,-1.9360952
four_0021.npy,0,12.14181,-0.097316906
four_0032.npy,1,11.072348,-0.6046589
four_0069.npy,1,10.542057,-3.9705164
four_0120.npy,1,9.947324,-1.0693811
four_0147.npy,1,10.671938,-0.22758853
four_0229.npy,1,12.294946,1.3997098
go_0014.npy,1,11.727538,2.3498983
go_0032.npy,0,11.406626,-0.07278344
go_0037.npy,0,12.07986,-1.2480268
go_0040.npy,1,11.941247,-1.9338074
go_0063.npy,1,12.799489,1.1868645
go_0065.npy,1,11.685276,0.17831591
go_0118.npy,0,9.793464,1.9227889
go_0128.npy,1,11.221317,1.3594652
go_0220.npy,1,11.987124,0.9883353
happy_0016.npy,0,12.784346,-0.92159057
happy_0038.npy,0,10.146395,-1.9187443
happy_0082.npy,1,12.040369,-0.99859035
happy_0084.npy,0,10.36074,-1.8788611
happy_0101.npy,0,12.198301,-1.832759
happy_0118.npy,1,9.158794,-0.7261654
happy_0154.npy,0,8.343375,-2.5620952
house_0011.npy,0,13.531519,-1.791233
house_0025.npy,1,11.060297,-2.8378115
house_0039.npy,1,12.364675,0.72734207
house_0085.npy,0,11.836408,-1.2687596
house_0112.npy,0,13.298303,1.0069212
left_0046.npy,0,12.36258,0.16246358
left_0076.npy,0,11.859446,0.86395246
left_0118.npy,0,12.780996,-1.1556097
left_0135.npy,1,12.55217,-0.28845578
left_0145.npy,1,13.010572,-1.8535464
left_0167.npy,0,10.900607,-0.37534288
left_0181.npy,0,12.803755,-3.6300144
left_0195.npy,1,13.378451,-1.1449934
marvin_0018.npy,1,7.4411664,-2.634772
marvin_0067.npy,1,12.222828,-0.4232518
marvin_0084.npy,1,12.787654,-2.2212462
marvin_0107.npy,1,12.242196,2.3080878
marvin_0136.npy,1,9.536726,1.4909679
marvin_0146.npy,0,7.83074,-0.9433471
nine_0008.npy,1,10.468663,-0.7303907
nine_0029.npy,1,10.231593,0.7702737
nine_0050.npy,1,11.348661,-1.4031788
nine_0054.npy,1,9.766347,-0.046577893
nine_0082.npy,1,11.411059,1.6884736
nine_0108.npy,1,10.60507,0.773147
nine_0110.npy,1,11.768113,2.6927657
nine_0153.npy,1,9.305358,0.805974
nine_0179.npy,1,11.046453,1.263654
no_0044.npy,1,11.53577,1.297345
no_0108.npy,1,11.840406,2.648924
no_0163.npy,1,13.386876,1.723262
no_0176.npy,0,12.500087,1.5750858
no_0183.npy,0,10.316302,1.1206598
no_0219.npy,0,11.559251,1.9788735
off_0030.npy,1,12.10262,-2.8154485
off_0067.npy,1,12.61574,-0.6204658
off_0068.npy,1,12.309277,1.7649845
off_0117.npy,1,12.118382,-0.7344878
off_0121.npy,1,11.6689825,-0.995756
off_0134.npy,0,12.139352,-0.20697325
off_0212.npy,1,11.879219,-2.2385921
off_0214.npy,1,11.332189,-1.2854124
off_0231.npy,1,11.197288,-0.74269325
on_0000.npy,0,10.695732,-1.6146291
on_0065.npy,0,10.543268,-1.4313284
on_0074.npy,1,12.106678,0.3170937
on_0139.npy,0,9.953663,-0.53221846
on_0153.npy,1,9.688086,3.536586
on_0158.npy,1,11.348909,1.2762842
on_0202.npy,1,11.153472,2.7198117
on_0218.npy,0,11.473209,-1.117845
one_0013.npy,1,12.900622,-1.2773256
one_0029.npy,1,10.820852,-2.7444823
one_0053.npy,1,12.889166,-2.744795
one_0065.npy,0,12.410234,0.15520604
one_0084.npy,1,11.356137,-0.13039075
one_0090.npy,1,11.034154,-1.4022514
one_0096.npy,1,13.083458,-1.1742274
one_0110.npy,0,11.246161,-3.3518667
one_0115.npy,1,13.104945,0.6253066
one_0143.npy,1,10.900324,0.10568729
one_0217.npy,1,12.574264,0.5496073
one_0222.npy,0,9.3653,-0.96701336
right_0021.npy,0,13.007301,-1.3873274
right_0028.npy,1,13.466553,0.2590214
right_0067.npy,1,11.718766,-2.5694957
right_0097.npy,1,11.885578,-0.18769787
right_0138.npy,1,10.759508,-3.63711
right_0166.npy,0,12.561027,-1.6090838
right_0214.npy,0,11.490938,-3.0920632
right_0217.npy,1,12.997879,-1.5959427
seven_0033.npy,1,11.326044,0.5027998
seven_0036.npy,1,10.763801,-1.3608605
seven_0043.npy,0,12.218676,-0.26368618
seven_0069.npy,1,11.521757,-0.7748042
seven_0185.npy,1,11.78664,-1.6517779
sheila_0027.npy,0,11.238853,-1.8810512
sheila_0046.npy,1,11.757872,-3.4264514
sheila_0071.npy,0,12.763598,-0.86819744
sheila_0112.npy,0,12.021656,-3.0773036
sheila_0121.npy,1,12.074542,-2.7517748
sheila_0156.npy,0,11.910223,-0.00019312394
six_0014.npy,1,13.159157,-2.745434
six_0039.npy,0,13.426301,-1.3694165
six_0084.npy,0,10.089398,-5.7129436
six_0092.npy,1,12.344816,-4.356037
six_0093.npy,1,12.892322,-2.4697063
six_0155.npy,1,13.152665,-3.2531075
six_0156.npy,1,12.472863,0.11892695
six_0161.npy,0,11.920286,0.07728029
six_0176.npy,1,12.624034,-3.2231297
six_0181.npy,0,13.287866,-0.87169623
six_0186.npy,1,12.035722,0.020384358
six_0214.npy,0,12.918433,-1.1728308
stop_0056.npy,1,11.623719,-1.9080708
stop_0142.npy,0,12.671975,-0.03356283
stop_0153.npy,1,13.899299,-1.0800717
stop_0159.npy,0,11.924081,-3.9150596
stop_0163.npy,1,12.576535,0.27959028
stop_0179.npy,1,9.074069,-3.769141
stop_0205.npy,1,13.1147,-0.08580012
stop_0214.npy,0,13.047643,-1.5298492
stop_0216.npy,1,11.919259,-1.7540447
stop_0231.npy,1,12.450899,-3.9787233
three_0020.npy,1,10.408268,-0.6890416
three_0027.npy,1,10.680522,-1.892107
three_0045.npy,1,11.398854,0.05558321
three_0087.npy,0,11.901953,-1.1317416
three_0101.npy,1,12.039893,-2.206319
three_0111.npy,0,12.004982,-1.645885
three_0133.npy,1,12.237587,-0.545328
three_0153.npy,1,12.523932,0.19148211
three_0155.npy,1,11.980862,-0.13320786
three_0157.npy,0,10.516784,-0.27857226
three_0166.npy,1,9.891712,1.0159725
three_0174.npy,0,10.984343,-1.6430556
three_0230.npy,1,13.826868,0.60033023
tree_0003.npy,0,10.992628,-0.22717161
tree_0023.npy,1,12.596797,1.2439529
tree_0130.npy,0,10.856884,0.63431114
tree_0157.npy,0,10.8892565,0.46208364
two_0027.npy,1,12.609429,1.1933329
two_0090.npy,1,12.478499,2.0612106
two_0091.npy,0,10.903882,0.7638845
two_0098.npy,1,11.240303,-0.67407864
two_0132.npy,0,11.903486,2.7211266
two_0148.npy,1,10.832344,-0.89184356
two_0156.npy,0,12.194992,0.06050629
two_0157.npy,0,10.736569,1.555252
two_0186.npy,1,10.371838,-0.14331284
two_0188.npy,0,10.094832,-1.3051574
two_0190.npy,1,11.662434,-1.5463363
two_0196.npy,0,11.380033,0.9388617
two_0198.npy,1,11.061257,1.8664901
two_0210.npy,0,12.0689745,2.344584
two_0213.npy,1,11.511312,0.8823079
up_0002.npy,0,12.399194,-2.3576736
up_0015.npy,0,11.761231,-1.6011454
up_0046.npy,1,13.279367,2.273174
up_0063.npy,1,11.677668,0.014595328
up_0072.npy,0,14.302101,-0.038018018
up_0074.npy,0,11.907377,-0.4814002
up_0099.npy,0,13.494063,-0.34700844
up_0113.npy,0,11.532764,-3.452015
up_0114.npy,0,12.745143,1.2372326
up_0115.npy,0,12.650155,0.3846804
up_0153.npy,1,11.305287,1.3305577
up_0158.npy,1,13.203411,0.46195847
up_0178.npy,1,14.861879,-0.3250491
wow_0024.npy,1,10.536113,2.1298163
wow_0050.npy,0,10.410776,-3.5861337
wow_0052.npy,0,9.406763,-3.1272147
wow_0119.npy,0,11.743965,0.87083256
yes_0041.npy,0,11.65604,-2.1564212
yes_0082.npy,0,12.373835,-2.8852906
yes_0094.npy,0,12.590333,-3.9307842
yes_0101.npy,0,12.515351,-1.8969035
yes_0122.npy,1,12.303863,-0.110144325
yes_0134.npy,1,11.023658,-0.6881721
zero_0003.npy,0,12.251984,0.44523004
zero_0028.npy,1,12.015144,-0.5303762
zero_0036.npy,0,11.645879,0.91927767
zero_0074.npy,0,10.920674,-2.006809
zero_0105.npy,1,10.727465,-3.3594615
zero_0119.npy,1,11.479859,-0.21607646
zero_0164.npy,0,12.011045,-0.08256476
zero_0183.npy,1,11.882677,0.99500006
zero_0186.npy,0,11.092122,1.5074766
zero_0215.npy,1,11.246889,-1.7702537
zero_0216.npy,0,11.248859,-3.0811594
