feature_file,task,pc1,pc2
069207_0000.npy,1,-10.271629,-2.0639353
069746_0000.npy,1,2.183313,5.7735944
069746_0001.npy,1,0.60538,4.736425
069788_0001.npy,0,-10.201406,-2.377359
069798_0001.npy,0,-11.569041,-5.5088024
069822_0000.npy,0,-12.233405,1.7498999
070657_0000.npy,0,-11.7007475,9.57842
071247_0002.npy,1,-8.127631,9.485006
071506_0000.npy,0,-8.768597,7.3531823
071515_0001.npy,1,-7.7445507,10.020831
071694_0001.npy,1,-9.779134,7.7874637
072570_0001.npy,1,-6.486047,-17.889889
073368_0000.npy,1,-12.331291,8.969151
073465_0001.npy,1,-13.7773695,-4.609319
073465_0002.npy,1,-15.3707905,-1.7232078
080519_0000.npy,1,-12.989851,-0.83356285
081938_0000.npy,1,-9.938849,-12.432766
082507_0002.npy,1,-13.524161,-6.101417
083960_0001.npy,1,-1.7038413,7.39742
085311_0002.npy,0,-14.579083,1.5462064
085492_0001.npy,1,-12.271836,-0.8607647
085600_0001.npy,0,-11.364905,3.149787
085787_0000.npy,0,-10.876049,-5.0552864
085963_0001.npy,1,-9.546933,-9.297134
086576_0001.npy,0,-11.685098,1.1423635
086678_0001.npy,1,-9.719266,9.766997
087194_0000.npy,0,-10.010318,-1.9798634
088873_0001.npy,1,-8.897201,-11.579438
089179_0001.npy,1,-12.05349,5.213637
089376_0000.npy,1,-8.99759,-6.006846
091178_0001.npy,0,-12.13279,-12.805809
091958_0002.npy,1,-10.00989,1.2999201
092292_0000.npy,0,-9.593874,0.72448784
092889_0000.npy,0,-5.544842,-2.1067724
093076_0001.npy,1,-6.9091506,-1.4251803
094419_0002.npy,0,-14.002636,5.0149736
096657_0000.npy,0,-11.583287,8.558358
097373_0000.npy,1,-9.722343,8.295244
097570_0001.npy,1,-10.024912,3.999093
097847_0002.npy,0,-5.791518,4.320322
098236_0000.npy,0,-4.41003,3.5098505
098582_0001.npy,1,-9.7089615,8.056498
103520_0000.npy,1,-11.978119,-3.1220293
105022_0000.npy,1,-0.5689856,-1.1705335
106463_0000.npy,1,-9.539071,8.938754
106463_0001.npy,1,-10.957646,9.054477
106569_0002.npy,1,-11.15241,-7.8554077
107951_0001.npy,1,-11.874193,-0.8996319
108524_0002.npy,1,-10.472125,9.653959
108808_0001.npy,0,-12.774576,0.17425112
109356_0002.npy,1,-13.920917,4.532065
109480_0002.npy,0,-3.8376732,-15.952045
109548_0000.npy,0,-7.4368296,1.7557292
110108_0002.npy,1,-5.8684,3.984822
110629_0001.npy,0,-3.5781896,-19.7466
110630_0001.npy,1,-2.9792871,-20.746061
110927_0000.npy,1,-9.900845,-16.214167
111376_0001.npy,1,-12.253076,3.4173417
111395_0002.npy,1,-10.928894,10.241978
111933_0000.npy,1,-15.672973,7.6060543
112487_0000.npy,1,-7.6423,5.683043
113164_0002.npy,0,-10.223759,5.0669475
113261_0000.npy,0,-9.675791,4.734561
113266_0001.npy,1,-10.934002,8.013942
113530_0002.npy,1,-10.98992,-4.051218
113696_0001.npy,1,-9.1494665,-10.937628
114048_0001.npy,0,-11.462644,7.4867997
114393_0000.npy,0,-5.0583773,2.1674757
115289_0002.npy,0,-9.555574,-11.713641
115292_0000.npy,1,-7.1731796,-9.75609
115699_0002.npy,1,-10.347969,8.297587
115771_0000.npy,1,-9.115105,-5.0336137
116177_0001.npy,0,-6.1284833,-19.937473
116514_0002.npy,0,-10.332258,-6.7733483
116759_0001.npy,1,-12.669039,-5.3782763
117628_0002.npy,0,-13.504687,3.4090931
117632_0000.npy,0,-14.490749,-3.7023685
118921_0002.npy,1,-11.275419,-3.3067434
119584_0001.npy,1,-12.330101,-3.8157864
119993_0002.npy,0,-10.201923,9.829443
120299_0001.npy,1,-8.389522,-8.090478
120331_0000.npy,0,-8.3372,-10.045759
120331_0001.npy,0,-8.271917,-12.832348
120469_0002.npy,1,-4.4614124,5.590195
120514_0002.npy,0,-13.6225395,-3.633521
120769_0000.npy,1,-9.56306,-3.3541613
121314_0001.npy,1,-7.4392486,8.736841
121317_0002.npy,0,-7.24588,7.170471
122201_0000.npy,0,-10.442354,-6.243575
122355_0001.npy,1,-12.188934,-11.55818
122355_0002.npy,1,-13.596585,-8.288272
122397_0002.npy,1,-11.956395,7.450174
122650_0000.npy,0,-9.706541,9.5772915
122650_0001.npy,1,-15.088619,4.7425513
123147_0001.npy,1,-6.363719,6.2800493
123502_0002.npy,0,-8.188388,-2.0981905
123523_0000.npy,1,-10.97463,-3.8332212
123764_0002.npy,1,-7.9146876,-4.348801
123866_0000.npy,1,-11.627925,2.2743955
124177_0000.npy,0,-10.9816,-4.669946
125004_0000.npy,1,-9.756059,-4.256751
125159_0000.npy,1,-7.4877367,8.433742
125287_0000.npy,1,-9.2383585,10.617562
125298_0000.npy,1,-6.3537216,2.7772615
126398_0000.npy,1,-11.03838,0.70437443
126425_0001.npy,1,-13.63443,3.1508887
126587_0000.npy,1,-12.670001,-0.94299054
127207_0001.npy,0,-4.576486,-7.636857
127296_0001.npy,1,-11.748313,-4.638505
127497_0000.npy,1,-11.361335,-10.255962
127915_0000.npy,1,-15.502798,7.400178
128879_0001.npy,1,-14.19306,-4.399528
128885_0001.npy,0,-7.766703,-7.079482
129927_0000.npy,0,-9.735351,-15.724063
131795_0001.npy,0,-13.16541,0.03543454
131925_0000.npy,1,-9.503461,-4.8544297
131978_0001.npy,0,-13.568561,-0.6545377
131986_0000.npy,0,-7.879067,-15.273759
132045_0002.npy,1,-8.644941,-13.371047
132436_0001.npy,0,-3.0375252,9.74882
132561_0002.npy,0,2.1786232,-2.9313092
132961_0001.npy,1,-8.854112,8.505812
133479_0000.npy,1,-8.4302225,6.780158
133560_0001.npy,1,-4.7586236,-4.649884
134952_0000.npy,1,-11.517418,-2.755079
134956_0001.npy,1,-11.619869,-4.3779306
135337_0000.npy,0,-9.172711,4.001255
135338_0002.npy,0,-7.233734,10.093422
135373_0000.npy,1,-9.519968,9.333388
136275_0000.npy,0,-12.826148,1.1224
137632_0002.npy,0,-11.269492,-4.2493033
139536_0001.npy,1,-3.9193318,-1.1398858
139775_0002.npy,1,-11.560727,-5.480379
139934_0000.npy,1,-11.069736,5.358193
140788_0000.npy,0,-8.852859,-12.065327
141303_0000.npy,0,-14.209009,9.19529
141591_0001.npy,1,-12.738579,3.9138286
142381_0000.npy,1,-11.054459,6.906299
143221_0001.npy,1,-12.487435,7.8591785
144173_0001.npy,1,-11.050413,6.2169414
144810_0000.npy,0,-5.986981,-4.9566336
144935_0001.npy,1,-8.942899,12.149503
144940_0001.npy,1,-15.363253,2.717117
145241_0001.npy,0,-11.86961,3.7498183
145609_0002.npy,1,-11.92895,-0.4304305
145702_0001.npy,1,-8.740347,10.097666
146017_0001.npy,0,-11.630432,7.7857413
146726_0001.npy,1,-10.099425,3.6713526
147269_0000.npy,0,-6.520869,10.248383
148510_0001.npy,1,-13.087864,9.558138
148611_0000.npy,0,-12.542294,-2.771453
152103_0000.npy,1,-10.558023,1.621304
bed_0012.npy,0,11.442305,-1.6765423
bed_0017.npy,0,10.584696,-0.6956917
bed_0069.npy,0,12.084187,-1.4020962
bed_0071.npy,1,7.4150944,0.32336625
bed_0092.npy,0,9.356868,0.2654956
bed_0142.npy,0,10.330867,0.3105091
bed_0151.npy,0,9.503638,0.4239692
bird_0011.npy,1,9.873533,-0.05998111
bird_0025.npy,0,8.009538,0.58379483
bird_0031.npy,1,8.814048,1.4629596
bird_0071.npy,0,7.1226015,-0.56330436
bird_0089.npy,1,10.312028,-0.7387528
bird_0115.npy,0,8.212607,0.8450252
bird_0169.npy,1,9.92293,-1.4076288
cat_0006.npy,0,9.073538,0.12634753
cat_0019.npy,1,12.073383,-0.78584766
cat_0020.npy,0,12.386376,-2.3493223
cat_0050.npy,1,11.555184,0.5056471
cat_0100.npy,1,10.912827,0.42615402
cat_0108.npy,1,9.122941,0.56956285
cat_0116.npy,0,9.9394245,0.3411104
cat_0125.npy,0,6.45625,1.3468184
cat_0144.npy,1,5.4777927,2.542649
cat_0152.npy,1,8.924087,1.0692985
dog_0039.npy,1,9.731033,1.8182874
dog_0082.npy,0,10.349504,2.6107962
dog_0116.npy,0,12.381881,0.11372087
dog_0128.npy,1,8.792281,1.8860714
dog_0145.npy,0,11.440701,-1.7019401
dog_0149.npy,1,13.146762,-0.1130792
dog_0169.npy,0,12.333366,-2.4553454
down_0034.npy,0,5.943037,3.0254068
down_0080.npy,0,9.648223,-3.1206992
down_0093.npy,1,10.704514,-1.5466006
down_0096.npy,1,12.258719,0.50392085
down_0118.npy,0,8.506083,1.2445531
down_0129.npy,1,7.100794,3.152228
down_0135.npy,1,7.9208302,-1.6863973
down_0214.npy,0,8.214522,2.0999315
eight_0034.npy,0,11.508687,0.043019548
eight_0094.npy,1,8.143397,0.7601148
eight_0116.npy,0,8.788266,1.1771955
eight_0123.npy,1,10.39595,-0.43152514
eight_0159.npy,1,8.950854,-0.9957807
eight_0164.npy,1,10.262164,0.25386712
eight_0168.npy,1,7.868372,0.8381188
eight_0216.npy,1,10.990779,-1.614878
five_0019.npy,0,10.794284,-0.808417
five_0033.npy,0,10.20392,0.099348515
five_0039.npy,1,12.442489,-0.21100277
five_0074.npy,0,11.509531,-0.46657103
five_0094.npy,1,13.19935,-0.9811911
five_0102.npy,0,8.188903,1.6799954
five_0153.npy,1,11.874882,-1.7759024
five_0202.npy,1,10.2173395,-1.9432894
five_0208.npy,0,11.831547,-0.3311717
five_0214.npy,1,11.551226,-0.39081874
four_0002.npy,0,10.337763,-1.98724
four_0021.npy,0,8.9481535,-4.9897304
four_0032.npy,1,10.271922,-1.6349794
four_0069.npy,1,8.6715355,-1.6012627
four_0120.npy,1,10.600622,-0.5490707
four_0147.npy,1,10.022874,-0.3408493
four_0229.npy,1,10.330722,-2.1573722
go_0014.npy,1,11.818717,-1.8293344
go_0032.npy,0,9.794256,-0.6808704
go_0037.npy,0,10.341383,0.32891303
go_0040.npy,1,11.201634,1.6249795
go_0063.npy,1,11.622623,-0.82479846
go_0065.npy,1,10.780849,-0.3411867
go_0118.npy,0,10.243076,-1.0741296
go_0128.npy,1,8.101839,1.4436806
go_0220.npy,1,6.224296,3.204154
happy_0016.npy,0,8.815355,1.9669997
happy_0038.npy,0,8.1348295,2.5799587
happy_0082.npy,1,10.817609,-1.237619
happy_0084.npy,0,10.023257,1.3804804
happy_0101.npy,0,7.487074,3.559964
happy_0118.npy,1,7.4978395,0.8637661
happy_0154.npy,0,8.6143265,2.559291
house_0011.npy,0,13.274858,-1.0871599
house_0025.npy,1,9.280175,0.48784184
house_0039.npy,1,11.684642,-0.6266992
house_0085.npy,0,11.652282,0.6443709
house_0112.npy,0,10.676544,1.3400406
left_0046.npy,0,12.132232,-0.300175
left_0076.npy,0,11.550486,-1.6501917
left_0118.npy,0,10.849054,-0.5189085
left_0135.npy,1,10.323935,1.1081811
left_0145.npy,1,9.023901,0.36836797
left_0167.npy,0,10.2769,0.9755175
left_0181.npy,0,12.593081,-1.9812495
left_0195.npy,1,11.162822,0.38622415
marvin_0018.npy,1,5.109929,-1.5031288
marvin_0067.npy,1,8.984379,1.7778313
marvin_0084.npy,1,10.65048,0.5533907
marvin_0107.npy,1,12.962469,-1.1771675
marvin_0136.npy,1,7.817702,1.1885945
marvin_0146.npy,0,5.9343762,-4.4663815
nine_0008.npy,1,11.420097,0.60363436
nine_0029.npy,1,7.2152224,3.3312838
nine_0050.npy,1,10.514531,1.2756795
nine_0054.npy,1,9.554617,0.33071065
nine_0082.npy,1,9.955797,2.298978
nine_0108.npy,1,9.810201,-2.0650487
nine_0110.npy,1,13.556814,-1.7957377
nine_0153.npy,1,10.305272,-1.8344392
nine_0179.npy,1,9.970439,0.44940764
no_0044.npy,1,10.758463,0.088060275
no_0108.npy,1,7.956945,2.8799195
no_0163.npy,1,10.595697,-0.24129833
no_0176.npy,0,12.43687,-0.112366416
no_0183.npy,0,10.094631,-2.249144
no_0219.npy,0,11.14278,-0.43502235
off_0030.npy,1,9.601535,2.6933835
off_0067.npy,1,12.248368,-1.1782879
off_0068.npy,1,9.117421,-2.4047785
off_0117.npy,1,8.290414,0.061593123
off_0121.npy,1,8.490602,-1.9591122
off_0134.npy,0,10.578456,0.22435254
off_0212.npy,1,11.930593,0.28160328
off_0214.npy,1,11.079613,0.85297245
off_0231.npy,1,10.672187,-1.1290758
on_0000.npy,0,11.491261,0.6895346
on_0065.npy,0,9.896134,-1.0162501
on_0074.npy,1,11.649599,-0.08253002
on_0139.npy,0,10.657058,-2.147427
on_0153.npy,1,6.4238424,4.7642074
on_0158.npy,1,8.69968,-2.6671598
on_0202.npy,1,8.430984,2.7007732
on_0218.npy,0,12.327593,-1.4006364
one_0013.npy,1,10.31346,-0.6003038
one_0029.npy,1,7.3759594,1.0796485
one_0053.npy,1,11.766868,-0.17442586
one_0065.npy,0,8.845989,1.2160327
one_0084.npy,1,8.771294,2.247449
one_0090.npy,1,8.74023,0.1234758
one_0096.npy,1,11.955118,0.77236795
one_0110.npy,0,7.5439134,0.84205514
one_0115.npy,1,10.987889,-0.09422083
one_0143.npy,1,9.548189,0.40981728
one_0217.npy,1,10.207159,-0.17086767
one_0222.npy,0,10.380415,-0.28814754
right_0021.npy,0,8.791939,-0.81593925
right_0028.npy,1,11.527464,-0.3286339
right_0067.npy,1,12.747287,-2.6861112
right_0097.npy,1,12.46834,-0.7297795
right_0138.npy,1,8.272857,1.0849065
right_0166.npy,0,10.29604,0.5255993
right_0214.npy,0,11.152874,-1.1919061
right_0217.npy,1,9.515959,-0.4116492
seven_0033.npy,1,7.4610395,1.1099098
seven_0036.npy,1,5.0387726,5.017268
seven_0043.npy,0,12.431886,0.6918636
seven_0069.npy,1,10.136528,2.6180234
seven_0185.npy,1,11.373899,0.83708566
sheila_0027.npy,0,8.35263,2.86336
sheila_0046.npy,1,6.6787105,1.6557802
sheila_0071.npy,0,8.263203,-5.619695
sheila_0112.npy,0,12.229969,-0.15638657
sheila_0121.npy,1,9.914091,-0.41558817
sheila_0156.npy,0,8.395811,-0.26106894
six_0014.npy,1,7.844218,0.7449832
six_0039.npy,0,4.5579166,3.9913507
six_0084.npy,0,7.647554,0.05756795
six_0092.npy,1,8.231619,1.0824445
six_0093.npy,1,8.598492,1.6249188
six_0155.npy,1,7.104275,5.367424
six_0156.npy,1,9.224975,0.1410696
six_0161.npy,0,7.927376,0.35343814
six_0176.npy,1,9.674147,-1.2473142
six_0181.npy,0,7.5160336,-0.3100198
six_0186.npy,1,7.260309,-1.3368062
six_0214.npy,0,9.129995,-1.4907932
stop_0056.npy,1,10.67675,0.9487146
stop_0142.npy,0,12.299926,0.45372555
stop_0153.npy,1,11.117609,1.1426136
stop_0159.npy,0,11.141758,0.16796377
stop_0163.npy,1,7.5351973,2.9183152
stop_0179.npy,1,9.388288,3.2814841
stop_0205.npy,1,9.777637,3.1787705
stop_0214.npy,0,11.958158,-1.6916236
stop_0216.npy,1,11.562099,-0.5938795
stop_0231.npy,1,12.582724,-0.24891442
three_0020.npy,1,9.004728,1.1010133
three_0027.npy,1,10.931336,0.6015143
three_0045.npy,1,11.434575,-0.536278
three_0087.npy,0,9.563725,0.107399754
three_0101.npy,1,10.799757,-0.9994606
three_0111.npy,0,11.270785,-0.30413714
three_0133.npy,1,8.799247,-0.14074044
three_0153.npy,1,10.739895,-2.5164351
three_0155.npy,1,10.733205,0.22188847
three_0157.npy,0,10.143701,-1.8472226
three_0166.npy,1,9.405336,-2.689698
three_0174.npy,0,7.0067406,1.6863971
three_0230.npy,1,11.732709,0.32182306
tree_0003.npy,0,9.456523,-0.08713831
tree_0023.npy,1,11.125444,0.1609588
tree_0130.npy,0,8.760035,-0.3344636
tree_0157.npy,0,8.564429,-1.0250854
two_0027.npy,1,9.694844,1.5380936
two_0090.npy,1,9.801719,0.09221786
two_0091.npy,0,6.395363,-0.05987224
two_0098.npy,1,6.243004,2.335066
two_0132.npy,0,10.537407,-0.33395642
two_0148.npy,1,9.261042,-0.8562169
two_0156.npy,0,7.183917,-0.08743856
two_0157.npy,0,8.865918,-0.78642356
two_0186.npy,1,5.8549614,0.74856836
two_0188.npy,0,9.037863,2.3924894
two_0190.npy,1,9.758803,0.48998508
two_0196.npy,0,11.500193,-0.8556581
two_0198.npy,1,8.335141,1.7064397
two_0210.npy,0,8.71303,0.5492124
two_0213.npy,1,9.296925,-1.6227949
up_0002.npy,0,7.028731,1.978583
up_0015.npy,0,8.752191,0.48839936
up_0046.npy,1,9.31611,0.74610716
up_0063.npy,1,8.630025,0.30676973
up_0072.npy,0,10.684829,1.3476617
up_0074.npy,0,7.6022043,1.1426836
up_0099.npy,0,10.719312,-0.97827065
up_0113.npy,0,8.933726,2.7080162
up_0114.npy,0,8.843181,0.106381595
up_0115.npy,0,6.237929,0.0530798
up_0153.npy,1,9.429808,2.4137928
up_0158.npy,1,11.884681,-1.6727569
up_0178.npy,1,11.166785,-0.8087515
wow_0024.npy,1,9.912238,1.1413429
wow_0050.npy,0,10.465577,-0.11804886
wow_0052.npy,0,8.61826,1.443487
wow_0119.npy,0,6.2592316,1.5878525
yes_0041.npy,0,11.446197,0.21299559
yes_0082.npy,0,11.357795,0.12535743
yes_0094.npy,0,10.59204,-0.81082875
yes_0101.npy,0,10.656271,-0.5052028
yes_0122.npy,1,10.136757,1.1753678
yes_0134.npy,1,8.489214,2.078917
zero_0003.npy,0,9.578479,-1.4558107
zero_0028.npy,1,9.622222,-0.35557306
zero_0036.npy,0,12.776586,0.35581425
zero_0074.npy,0,9.177159,1.5379194
zero_0105.npy,1,10.403098,0.03165321
zero_0119.npy,1,6.7434225,3.0641072
zero_0164.npy,0,10.932107,-0.868388
zero_0183.npy,1,9.051875,1.8932984
zero_0186.npy,0,11.335502,-0.7834742
zero_0215.npy,1,8.072343,1.267453
zero_0216.npy,0,8.803016,1.2059447
