feature_file,task,pc1,pc2
042138_0001.npy,1,-2.301246,3.787079
043521_0001.npy,1,-11.361306,-1.5710799
043596_0000.npy,0,-12.678357,-4.43215
044798_0000.npy,1,-12.652006,3.1303208
044798_0001.npy,1,-12.767718,4.7279105
044809_0000.npy,0,-7.7851624,-1.2760595
044809_0002.npy,1,-9.833162,-7.14991
045055_0000.npy,1,-10.477399,-3.8991268
045149_0000.npy,1,-9.489643,6.082448
045335_0001.npy,0,-9.503373,3.5330899
045474_0001.npy,1,-12.443289,-0.95186317
048865_0002.npy,0,-5.2949963,3.8402572
049030_0002.npy,0,-8.844985,-11.728753
050323_0001.npy,1,-5.246825,-6.884547
050753_0001.npy,0,-6.89473,7.060409
051292_0001.npy,1,-8.368252,-0.035473656
052634_0001.npy,1,-14.698833,6.489918
052639_0001.npy,0,-7.194763,6.381911
052861_0001.npy,1,-8.260468,-5.2261734
054019_0001.npy,0,-8.41462,1.6184391
054365_0000.npy,1,-8.052691,3.137943
054470_0002.npy,0,-12.730104,9.438174
054580_0001.npy,1,-10.987117,-5.4211273
054719_0001.npy,1,-7.8792152,7.184674
054753_0001.npy,1,-10.388005,4.86767
056650_0001.npy,1,-14.969799,-3.8122044
057662_0001.npy,1,-12.411562,-5.817483
059451_0000.npy,0,-11.514831,5.3784046
059671_0001.npy,0,-4.3529387,0.2907005
060145_0000.npy,1,-11.53759,-8.895268
061007_0001.npy,1,-5.238481,-23.056902
062183_0002.npy,1,-8.645011,10.286401
064248_0001.npy,1,-9.348732,-1.7788119
064515_0001.npy,1,-7.257628,8.298179
065752_0001.npy,1,-5.2220206,10.104511
066076_0002.npy,1,-12.087266,10.33696
066757_0001.npy,1,-11.842126,5.4430027
067237_0001.npy,1,-11.720314,-1.7112372
067766_0001.npy,0,-9.504312,-16.019354
068854_0001.npy,0,-13.636173,-4.5444245
069196_0001.npy,1,-4.7579694,9.797362
069207_0000.npy,1,-10.355351,1.8614403
069746_0000.npy,1,-0.15510757,6.499845
069746_0001.npy,1,-1.0220177,6.1984625
069788_0001.npy,0,-8.257492,0.0139106745
069798_0001.npy,0,-9.421524,-2.4102886
069822_0000.npy,0,-10.866819,1.5658599
070657_0000.npy,0,-9.231633,6.883004
071247_0002.npy,1,-7.651928,7.939105
071506_0000.npy,0,-11.522278,8.032804
071515_0001.npy,1,-6.6161294,11.296581
071694_0001.npy,1,-7.51022,6.4411435
072570_0001.npy,1,-10.050298,-18.69183
073368_0000.npy,1,-11.701771,10.052828
073465_0001.npy,1,-11.059039,-5.757713
073465_0002.npy,1,-12.770601,-2.1939464
080519_0000.npy,1,-11.34274,-3.7233465
081938_0000.npy,1,-10.356707,-11.960054
082507_0002.npy,1,-11.401944,-7.6071925
083960_0001.npy,1,-2.020972,4.8567333
085311_0002.npy,0,-10.918057,1.2278185
085492_0001.npy,1,-11.349108,-2.2238739
085600_0001.npy,0,-13.195108,4.773336
085787_0000.npy,0,-9.315822,-3.7406957
085963_0001.npy,1,-7.638665,-10.976386
086576_0001.npy,0,-10.088556,0.39275122
086678_0001.npy,1,-9.310373,9.92476
087194_0000.npy,0,-10.583798,-0.4302269
088873_0001.npy,1,-8.58618,-13.828705
089179_0001.npy,1,-12.875702,5.792793
089376_0000.npy,1,-7.9100685,-2.8932657
091178_0001.npy,0,-13.153612,-13.435501
091958_0002.npy,1,-10.288616,2.879124
092292_0000.npy,0,-8.910014,1.2832497
092889_0000.npy,0,-6.6634,0.16614996
093076_0001.npy,1,-5.6641984,-0.5283821
094419_0002.npy,0,-11.493891,2.8426442
096657_0000.npy,0,-10.626099,6.6428056
097373_0000.npy,1,-8.027491,9.873606
097570_0001.npy,1,-8.894913,4.122599
097847_0002.npy,0,-4.8573346,7.017345
098236_0000.npy,0,-4.0432625,3.0639796
098582_0001.npy,1,-8.379367,8.886262
103520_0000.npy,1,-10.933061,-3.774406
105022_0000.npy,1,-1.3054334,-1.7759765
106463_0000.npy,1,-8.388698,5.6776075
106463_0001.npy,1,-11.027038,7.8179946
106569_0002.npy,1,-11.085053,-6.378957
107951_0001.npy,1,-11.731531,-3.3618233
108524_0002.npy,1,-9.062961,8.120745
108808_0001.npy,0,-9.975329,1.281777
109356_0002.npy,1,-12.863296,2.4567816
109480_0002.npy,0,-4.0065074,-13.783331
109548_0000.npy,0,-7.435029,3.2660513
110108_0002.npy,1,-7.094998,6.618525
110629_0001.npy,0,-5.700285,-21.128935
110630_0001.npy,1,-5.1045594,-21.601576
110927_0000.npy,1,-11.740887,-13.177399
111376_0001.npy,1,-10.73018,3.9364305
111395_0002.npy,1,-8.994874,8.050576
111933_0000.npy,1,-13.434375,8.069862
112487_0000.npy,1,-5.6086297,3.7330792
113164_0002.npy,0,-9.067534,4.5560217
113261_0000.npy,0,-7.3732014,3.0333407
113266_0001.npy,1,-7.705658,6.637235
113530_0002.npy,1,-11.210393,-1.1268846
113696_0001.npy,1,-10.807062,-7.96553
114048_0001.npy,0,-10.618399,5.336816
114393_0000.npy,0,-4.049093,4.4112377
115289_0002.npy,0,-11.301559,-10.63416
115292_0000.npy,1,-10.09956,-6.976383
115699_0002.npy,1,-10.5807085,7.710228
115771_0000.npy,1,-8.512549,-1.3844821
116177_0001.npy,0,-8.765242,-19.592743
116514_0002.npy,0,-9.499752,-2.84175
116759_0001.npy,1,-12.072135,-3.5653381
117628_0002.npy,0,-10.364291,2.7863693
117632_0000.npy,0,-11.59672,-3.853064
118921_0002.npy,1,-11.475645,-0.97055316
119584_0001.npy,1,-10.660124,-5.7142253
119993_0002.npy,0,-8.236644,7.0541997
120299_0001.npy,1,-8.459114,-5.261392
120331_0000.npy,0,-8.701565,-6.002664
120331_0001.npy,0,-7.6370783,-7.513779
120469_0002.npy,1,-3.268795,6.474599
120514_0002.npy,0,-11.685767,-3.6645002
120769_0000.npy,1,-10.605452,0.8357945
121314_0001.npy,1,-6.959847,7.1374474
121317_0002.npy,0,-7.516519,8.13211
122201_0000.npy,0,-7.85866,-5.496896
122355_0001.npy,1,-12.661197,-11.734768
122355_0002.npy,1,-14.28478,-8.142442
122397_0002.npy,1,-10.685075,4.5750785
122650_0000.npy,0,-9.986856,9.964253
122650_0001.npy,1,-14.897996,6.0301423
123147_0001.npy,1,-6.4784064,5.7550874
123502_0002.npy,0,-9.516213,1.0589446
123523_0000.npy,1,-11.93153,0.5702985
123764_0002.npy,1,-7.1834373,-0.98963636
123866_0000.npy,1,-11.969039,-0.46374115
124177_0000.npy,0,-10.186087,-1.1791848
125004_0000.npy,1,-8.898357,-4.478578
125159_0000.npy,1,-5.572649,8.648492
125287_0000.npy,1,-7.6364284,7.749177
125298_0000.npy,1,-6.3885107,3.7422256
126398_0000.npy,1,-9.515044,0.350709
126425_0001.npy,1,-12.181268,0.38106817
126587_0000.npy,1,-10.642996,0.1807484
127207_0001.npy,0,-7.611128,-6.606472
127296_0001.npy,1,-10.303429,-5.464491
127497_0000.npy,1,-11.156548,-9.160245
127915_0000.npy,1,-12.956624,6.5395584
128879_0001.npy,1,-13.796914,-3.2884274
128885_0001.npy,0,-6.3248453,-2.5252907
129927_0000.npy,0,-11.0373125,-16.452543
131795_0001.npy,0,-12.61418,1.9691087
131925_0000.npy,1,-10.90232,-2.6726494
131978_0001.npy,0,-12.455075,-3.175461
131986_0000.npy,0,-8.121139,-13.412368
132045_0002.npy,1,-9.671608,-9.495886
132436_0001.npy,0,-4.312098,10.50134
132561_0002.npy,0,-0.14229256,-0.497596
132961_0001.npy,1,-7.6372805,7.6917257
133479_0000.npy,1,-8.141959,4.802523
133560_0001.npy,1,-4.067513,-3.8199582
134952_0000.npy,1,-12.88158,-1.4540412
134956_0001.npy,1,-13.33259,-3.8403692
135337_0000.npy,0,-7.8424473,3.4708586
135338_0002.npy,0,-6.170644,10.2239685
135373_0000.npy,1,-9.892797,7.0604067
136275_0000.npy,0,-11.106171,-1.6397399
137632_0002.npy,0,-11.631391,-1.0565609
139536_0001.npy,1,-5.3741093,-1.0581292
139775_0002.npy,1,-11.360961,-1.0360254
139934_0000.npy,1,-9.252476,7.183927
140788_0000.npy,0,-8.527989,-8.05793
141303_0000.npy,0,-10.107945,7.3269043
141591_0001.npy,1,-10.115715,1.5917144
142381_0000.npy,1,-10.868126,7.640396
143221_0001.npy,1,-11.314532,6.289138
144173_0001.npy,1,-8.310467,5.7130656
144810_0000.npy,0,-6.2001038,-0.7104822
144935_0001.npy,1,-6.7796087,11.4871645
144940_0001.npy,1,-13.018093,1.9000318
145241_0001.npy,0,-9.414854,4.3716335
145609_0002.npy,1,-11.679008,-2.5342064
145702_0001.npy,1,-7.150093,8.437736
146017_0001.npy,0,-9.314231,5.719391
146726_0001.npy,1,-8.166255,3.8445802
147269_0000.npy,0,-5.333492,9.869214
148510_0001.npy,1,-11.974113,8.606575
148611_0000.npy,0,-10.808346,-3.6011086
152103_0000.npy,1,-11.323127,3.892842
bed_0012.npy,0,9.670545,-1.6738257
bed_0017.npy,0,8.942949,-1.2256908
bed_0069.npy,0,10.173552,-2.0440814
bed_0071.npy,1,8.196752,1.011613
bed_0092.npy,0,9.0731325,-0.39411792
bed_0142.npy,0,9.155927,0.2776395
bed_0151.npy,0,8.3447275,-0.17509863
bird_0011.npy,1,9.510458,-0.9168057
bird_0025.npy,0,7.1627955,-0.32085073
bird_0031.npy,1,7.826221,1.2650945
bird_0071.npy,0,7.5742507,0.0024666681
bird_0089.npy,1,9.461395,-1.1589292
bird_0115.npy,0,7.952552,1.4044644
bird_0169.npy,1,9.269286,-1.1331204
cat_0006.npy,0,8.831625,-1.2146751
cat_0019.npy,1,10.214866,-1.4910221
cat_0020.npy,0,10.873305,-2.5230749
cat_0050.npy,1,10.488677,0.6427774
cat_0100.npy,1,10.37548,1.4547683
cat_0108.npy,1,8.430495,0.3184374
cat_0116.npy,0,9.864694,0.7121259
cat_0125.npy,0,6.308067,2.4734204
cat_0144.npy,1,5.3185115,3.7224395
cat_0152.npy,1,8.660828,1.5298231
dog_0039.npy,1,9.009092,1.9413823
dog_0082.npy,0,10.189887,1.8593378
dog_0116.npy,0,11.791049,-0.7987345
dog_0128.npy,1,9.103724,1.4601287
dog_0145.npy,0,9.506327,-2.2526927
dog_0149.npy,1,11.156631,-1.5439954
dog_0169.npy,0,10.580552,-2.2416115
down_0034.npy,0,6.021846,2.7574964
down_0080.npy,0,8.794272,-3.9648118
down_0093.npy,1,10.239847,-2.6098626
down_0096.npy,1,11.550783,0.06009244
down_0118.npy,0,8.289326,1.3180494
down_0129.npy,1,8.23887,2.9666445
down_0135.npy,1,9.205886,-2.0088692
down_0214.npy,0,8.050627,2.172365
eight_0034.npy,0,10.595368,-0.2982641
eight_0094.npy,1,7.252463,0.77199703
eight_0116.npy,0,7.515665,0.9673379
eight_0123.npy,1,10.031179,-1.7141285
eight_0159.npy,1,7.4225526,-0.97793484
eight_0164.npy,1,9.063486,0.36271536
eight_0168.npy,1,7.810552,2.1101656
eight_0216.npy,1,10.25409,-2.1352322
five_0019.npy,0,9.237683,-1.7928464
five_0033.npy,0,9.513596,0.07679905
five_0039.npy,1,11.157627,-0.89139074
five_0074.npy,0,11.418061,-0.7772549
five_0094.npy,1,11.93846,-1.7621688
five_0102.npy,0,8.681197,1.0300936
five_0153.npy,1,10.995869,-2.8970687
five_0202.npy,1,10.506182,-2.0648906
five_0208.npy,0,10.671928,-1.2936752
five_0214.npy,1,10.948883,-0.97214013
four_0002.npy,0,9.002173,-2.3642156
four_0021.npy,0,9.646801,-5.495203
four_0032.npy,1,9.093677,-3.0689406
four_0069.npy,1,7.7825933,-1.6862597
four_0120.npy,1,10.024363,-1.4705074
four_0147.npy,1,10.296793,-1.1340446
four_0229.npy,1,10.086659,-2.9767454
go_0014.npy,1,9.945642,-2.2829335
go_0032.npy,0,8.722059,-1.5159622
go_0037.npy,0,10.260045,0.283781
go_0040.npy,1,10.353419,0.08539647
go_0063.npy,1,10.6983595,-2.2019966
go_0065.npy,1,10.661499,-0.108813465
go_0118.npy,0,10.157258,-1.3571569
go_0128.npy,1,8.273215,-0.13935672
go_0220.npy,1,7.9813538,2.589111
happy_0016.npy,0,8.6715765,0.8642351
happy_0038.npy,0,8.263735,2.3930051
happy_0082.npy,1,10.109973,-1.2587528
happy_0084.npy,0,9.535751,1.4000396
happy_0101.npy,0,7.6911073,2.9646673
happy_0118.npy,1,7.760559,1.6917228
happy_0154.npy,0,8.713297,1.5053909
house_0011.npy,0,12.662841,-2.5388541
house_0025.npy,1,9.609326,-0.53478324
house_0039.npy,1,10.388285,-1.9811374
house_0085.npy,0,9.542975,-0.58079904
house_0112.npy,0,10.170337,0.25150174
left_0046.npy,0,10.987537,-1.061363
left_0076.npy,0,9.523442,-1.4760436
left_0118.npy,0,9.31257,-0.5087887
left_0135.npy,1,10.094418,1.0888268
left_0145.npy,1,8.792077,1.3578281
left_0167.npy,0,9.2206745,1.3297255
left_0181.npy,0,10.632533,-1.7780921
left_0195.npy,1,11.272914,0.3422926
marvin_0018.npy,1,5.9161005,-1.5339447
marvin_0067.npy,1,9.785782,0.83648545
marvin_0084.npy,1,10.327416,0.016250737
marvin_0107.npy,1,10.930314,-1.7000228
marvin_0136.npy,1,7.1332536,1.8465229
marvin_0146.npy,0,5.96376,-3.2055373
nine_0008.npy,1,10.129544,-0.5081275
nine_0029.npy,1,7.2630997,3.8756237
nine_0050.npy,1,10.512541,1.3662989
nine_0054.npy,1,9.621357,1.3816928
nine_0082.npy,1,10.730217,2.1193912
nine_0108.npy,1,8.981629,-1.8340832
nine_0110.npy,1,12.937184,-2.537715
nine_0153.npy,1,10.319951,-2.1023006
nine_0179.npy,1,10.065138,-0.170422
no_0044.npy,1,9.959365,-0.568776
no_0108.npy,1,9.13407,1.6580576
no_0163.npy,1,10.539097,-0.8685083
no_0176.npy,0,11.439576,-0.83235073
no_0183.npy,0,9.832579,-2.1825237
no_0219.npy,0,11.009113,-0.3077628
off_0030.npy,1,9.2052555,2.1089923
off_0067.npy,1,10.322605,-2.4784656
off_0068.npy,1,8.949501,-1.5477282
off_0117.npy,1,8.141455,-0.46574184
off_0121.npy,1,7.650309,-2.0304785
off_0134.npy,0,9.694107,-1.1949623
off_0212.npy,1,10.851625,-1.478863
off_0214.npy,1,9.521722,0.97891146
off_0231.npy,1,9.618776,-0.6179007
on_0000.npy,0,10.64335,0.31216776
on_0065.npy,0,9.3069725,-1.0568533
on_0074.npy,1,10.901704,-1.4638783
on_0139.npy,0,9.755853,-2.5487075
on_0153.npy,1,7.141221,4.0558977
on_0158.npy,1,7.3646574,-1.5483856
on_0202.npy,1,8.533597,3.299322
on_0218.npy,0,10.920728,-2.3778412
one_0013.npy,1,10.815962,-0.68959326
one_0029.npy,1,7.4771705,0.4634427
one_0053.npy,1,11.289102,0.15421031
one_0065.npy,0,8.995898,1.5718963
one_0084.npy,1,8.368524,2.1842623
one_0090.npy,1,8.32871,1.0896323
one_0096.npy,1,10.772448,0.5281134
one_0110.npy,0,8.153291,1.5009433
one_0115.npy,1,8.496624,-1.3331994
one_0143.npy,1,8.4025955,1.5495355
one_0217.npy,1,9.315125,-0.78346527
one_0222.npy,0,8.361235,0.5160131
right_0021.npy,0,8.539647,-0.73695236
right_0028.npy,1,10.279262,-1.5881909
right_0067.npy,1,10.369836,-3.2258322
right_0097.npy,1,9.747678,-2.5301063
right_0138.npy,1,7.6137357,1.142218
right_0166.npy,0,9.018729,0.057564586
right_0214.npy,0,10.091198,-1.187348
right_0217.npy,1,7.4126816,0.42897162
seven_0033.npy,1,7.9904723,0.6634563
seven_0036.npy,1,6.4560814,5.653502
seven_0043.npy,0,11.573512,0.05677705
seven_0069.npy,1,9.420391,1.6757239
seven_0185.npy,1,11.287369,-0.44811645
sheila_0027.npy,0,9.181968,2.9746509
sheila_0046.npy,1,8.545006,0.5221484
sheila_0071.npy,0,9.093437,-6.4893746
sheila_0112.npy,0,11.372631,-0.7009172
sheila_0121.npy,1,10.104622,-0.28414798
sheila_0156.npy,0,8.037424,0.47263232
six_0014.npy,1,7.8327584,-0.28607002
six_0039.npy,0,5.899897,4.0432763
six_0084.npy,0,6.95198,-1.3654312
six_0092.npy,1,8.157801,0.6591044
six_0093.npy,1,8.846291,1.8333974
six_0155.npy,1,7.8318224,4.3255596
six_0156.npy,1,8.655301,0.24247277
six_0161.npy,0,7.3365245,0.13230662
six_0176.npy,1,7.71191,-0.7951672
six_0181.npy,0,7.428082,-0.82160795
six_0186.npy,1,7.376864,-2.1922774
six_0214.npy,0,7.8313255,-2.2860963
stop_0056.npy,1,9.921258,0.3427826
stop_0142.npy,0,11.0152235,-1.0544543
stop_0153.npy,1,10.749951,0.24905646
stop_0159.npy,0,9.862406,-1.0311449
stop_0163.npy,1,8.245851,4.0231347
stop_0179.npy,1,7.40619,3.900396
stop_0205.npy,1,10.126281,2.3826103
stop_0214.npy,0,11.011632,-1.6523052
stop_0216.npy,1,9.513682,-1.3004909
stop_0231.npy,1,11.895744,-0.49397692
three_0020.npy,1,8.209427,2.091216
three_0027.npy,1,8.892201,0.62588054
three_0045.npy,1,10.15362,-0.1616464
three_0087.npy,0,9.049911,0.6032984
three_0101.npy,1,9.654293,-0.7790436
three_0111.npy,0,10.246005,0.12445636
three_0133.npy,1,9.228121,-0.82591486
three_0153.npy,1,8.659199,-1.2562212
three_0155.npy,1,10.424839,-0.15555786
three_0157.npy,0,8.621372,-1.3186946
three_0166.npy,1,8.611927,-2.1562097
three_0174.npy,0,7.171668,3.0188694
three_0230.npy,1,11.318287,0.1603293
tree_0003.npy,0,8.001456,-0.7403582
tree_0023.npy,1,10.944144,-0.6850224
tree_0130.npy,0,8.266471,0.7623557
tree_0157.npy,0,9.052275,0.40067413
two_0027.npy,1,10.482659,1.0525044
two_0090.npy,1,10.229333,-1.2111179
two_0091.npy,0,7.634097,-1.3656635
two_0098.npy,1,6.5011826,2.3639462
two_0132.npy,0,10.166974,-0.86644506
two_0148.npy,1,9.609943,-0.27963376
two_0156.npy,0,7.853516,-0.76316637
two_0157.npy,0,8.940129,-0.3590666
two_0186.npy,1,6.2395234,0.93020433
two_0188.npy,0,8.102413,2.4376614
two_0190.npy,1,8.398591,-0.31965086
two_0196.npy,0,10.397188,-1.2584485
two_0198.npy,1,8.871885,1.0322744
two_0210.npy,0,9.1204605,-0.20615152
two_0213.npy,1,9.202355,-2.492754
up_0002.npy,0,7.085482,2.0614269
up_0015.npy,0,7.3877616,1.3216604
up_0046.npy,1,9.111854,-0.11071946
up_0063.npy,1,7.727783,-0.40611324
up_0072.npy,0,9.856548,0.24619384
up_0074.npy,0,7.549559,-0.40109482
up_0099.npy,0,9.213719,-1.8197888
up_0113.npy,0,7.7956057,1.7841773
up_0114.npy,0,8.997356,-0.6998933
up_0115.npy,0,7.346199,0.41906926
up_0153.npy,1,9.004728,2.7852705
up_0158.npy,1,9.189833,-2.40022
up_0178.npy,1,9.371214,-1.6926607
wow_0024.npy,1,8.441076,-0.5085467
wow_0050.npy,0,9.184451,-1.4575924
wow_0052.npy,0,8.538819,0.9307598
wow_0119.npy,0,7.0091114,1.3067206
yes_0041.npy,0,10.927516,0.003860972
yes_0082.npy,0,11.6596,1.261053
yes_0094.npy,0,10.13805,-1.7532486
yes_0101.npy,0,10.51768,-0.5519479
yes_0122.npy,1,9.221601,1.3018218
yes_0134.npy,1,6.938751,2.0256236
zero_0003.npy,0,10.066118,-1.156083
zero_0028.npy,1,8.683732,-0.34080732
zero_0036.npy,0,11.200287,-1.551205
zero_0074.npy,0,9.158809,1.2452009
zero_0105.npy,1,8.8475065,-0.13051957
zero_0119.npy,1,7.2115383,4.07739
zero_0164.npy,0,10.082333,-1.4325635
zero_0183.npy,1,10.116182,3.5091872
zero_0186.npy,0,10.492873,-1.0161409
zero_0215.npy,1,8.441691,1.4492658
zero_0216.npy,0,8.80886,-0.054188687
